6215,80,41,100,1.000000,1.000000,Invalid Lactation value.
6216,96,34,100,1.000000,1.000000,Invalid Lactation value.
6217,117,31,100,1.000000,1.000000,Invalid Lactation value.
6218,128,40,100,1.000000,1.000000,Invalid Lactation value.
6219,131,33,100,1.000000,1.000000,Invalid Lactation value.
6220,138,31,100,1.000000,1.000000,Invalid Lactation value.
6221,111,34,100,1.000000,1.000000,Invalid Lactation value.
6222,123,40,100,1.000000,1.000000,Invalid Lactation value.
6223,77,32,100,1.000000,1.000000,Invalid Lactation value.
6224,199,34,100,1.000000,1.000000,Invalid Lactation value.
6225,149,42,100,1.000000,1.000000,Invalid Lactation value.
6226,107,33,100,1.000000,1.000000,Invalid Lactation value.
6227,83,31,100,1.000000,1.000000,Invalid Lactation value.
6228,39,24,100,1.000000,1.000000,Invalid Lactation value.
6229,123,40,100,1.000000,1.000000,Invalid Lactation value.
